"Obs","AGI"
17978,0
17979,12.5728746952743
17980,3.14026828377948
17981,11.5606856095827
17982,1.50438334295483
17983,6.71374037223467
17984,0
17985,0
17986,8.15860643011919
17987,0
17988,10.9690371036955
17989,11.4973588251455
17990,0
17991,2.24886623418108
17992,0
17993,8.2760703835747
17994,13.816764955561
17995,3.93821534457856
17996,7.17852812641632
17997,1.26063299561446
17998,0.897283520765645
17999,0.355061848208919
18000,0
18001,0
18002,0
18003,0
18004,0
18005,7.9780454650225
18006,0
18007,0
18008,14.0182031681662
18009,7.25007967917503
18010,6.3967393895934
18011,2.60528248470861
18012,0
18013,13.6028099130668
18014,0
18015,10.2709527925788
18016,7.28940558584406
18017,3.41861425670812
18018,0
18019,3.08490868316598
18020,0
18021,0
18022,0
18023,8.59338231985673
18024,2.22751493240981
18025,0
18026,2.5201209588374
18027,0
18028,0
18029,0
18030,0
18031,0
18032,7.84260840588608
18033,2.3063190491696
18034,3.6655466920653
18035,7.89225002179394
18036,0
18037,5.55469676782494
18038,2.32565709358586
18039,10.8044729520951
18040,0
18041,0.683317552167404
18042,0
18043,9.33157702061761
18044,3.49995675592159
18045,0
18046,3.98154695459537
18047,6.13376681058611
18048,8.23118248210585
18049,2.23421322676427
18050,0.154322859938903
18051,0
18052,0
18053,0
18054,9.2948914107384
18055,13.9309427679854
18056,0
18057,0
18058,6.7862161364001
18059,0
18060,6.21422399463015
18061,0.874362593246387
18062,0
18063,0
18064,0
18065,0.803872137443416
18066,6.52706897167256
18067,0.243288187363336
18068,8.72781260164448
18069,4.81544456440325
18070,2.93782413321601
18071,6.73174698931576
18072,1.63452512365432
18073,0
18074,7.08916905041633
18075,6.61299512308801
18076,1.53018391435792
18077,0.0267898323395239
18078,0
18079,1.54682374820566
18080,0
18081,3.36479264224244
18082,14.7982217598953
18083,0
18084,6.55938010139865
18085,10.9373855811132
18086,7.54225797490177
18087,8.16774594274167
18088,0
18089,8.21413427647414
18090,5.0401202185795
18091,9.1122287542723
18092,3.0535839714348
18093,0
18094,7.27460893278041
18095,3.17920926744545
18096,11.1583402557729
18097,0
18098,0.66714925056625
18099,0
18100,0
18101,3.25415230208014
18102,8.18124677795232
18103,1.6824778825402
18104,3.84575323084362
18105,11.4199693602475
18106,0.707546499911465
18107,2.08871260323878
18108,0
18109,0
18110,0
18111,3.26870613026298
18112,0
18113,7.86805973197501
18114,0
18115,1.47710983210713
18116,4.64308280356468
18117,0.437360936522695
18118,0
18119,6.23145376639488
18120,2.25905883574032
18121,4.88158991429167
18122,8.52626904631098
18123,7.87354971334298
18124,0
18125,21.6594276467153
18126,9.6062125110632
18127,7.74831660905085
18128,4.46485086094003
18129,1.56112769995651
18130,8.14929201791039
18131,7.5562844764763
18132,0
18133,12.9706372795881
18134,0
18135,7.97380298630802
18136,6.28349767006482
18137,0
18138,2.71508758966452
18139,8.36701907278019
18140,10.526030664107
18141,1.6972492615729
18142,8.17421826950991
18143,17.5460550014278
18144,3.82183573926759
18145,6.42430127860136
18146,18.2818476935544
18147,3.03761643462246
18148,11.0843532023668
18149,0
18150,10.141836938135
18151,13.4650541755213
18152,18.9473974656604
18153,7.68977691055375
18154,0
18155,11.5274032768718
18156,0
18157,0
18158,5.92532579007416
18159,6.80365012394591
18160,0.461476774445277
18161,5.6372432287538
18162,3.31264558311063
18163,9.62918855902059
18164,0
18165,8.84222696896513
18166,5.32591679588021
18167,2.68095961579858
18168,5.62710860405771
18169,3.43798000980099
18170,6.02239475747935
18171,5.92984231423489
18172,0
18173,1.5049768271292
18174,1.50773634349934
18175,0
18176,7.34775965608285
18177,0.0374155927351268
18178,0
18179,1.9391006311427
18180,0
18181,0
18182,8.55334013232722
18183,8.78931110641928
18184,6.98920414271536
18185,6.82543031399569
18186,7.51580613041849
18187,12.4603996732386
18188,10.2733889027023
18189,0
18190,2.99313054069549
18191,0
18192,3.30407378214032
18193,6.22959360188033
18194,8.16481327816017
18195,0
18196,12.6200440869834
18197,4.04751014825059
18198,11.9908850628031
18199,7.77505210605974
18200,5.13955543666084
18201,11.9795120316315
18202,8.17060292295261
18203,8.57643485025803
18204,6.53996522346082
18205,2.51043232324785
18206,7.49226855881377
18207,0
18208,12.3158096159219
18209,0
18210,8.69466144029807
18211,1.20231462901997
18212,6.28683102340803
18213,6.43921363400413
18214,11.1634113760008
18215,8.97601438026924
18216,4.10946990909923
18217,6.19174628026892
18218,8.81382759442064
18219,9.24590180917186
18220,13.1746698939384
18221,0
18222,0
18223,8.76325333432258
18224,10.5338780415744
18225,0
18226,3.21772073675407
18227,0.392283664228819
18228,0
18229,2.34072555508378
18230,0
18231,13.9744414756962
18232,7.23037541107482
18233,0
18234,4.54096485307996
18235,14.3496179885715
18236,1.61965268915229
18237,11.5670780584132
18238,3.58383711034204
18239,0
18240,0.645312832823003
18241,5.68308730580041
18242,0.689832782270203
18243,0.847814955577341
18244,6.95883009920911
18245,2.29525813921949
18246,3.73851817137463
18247,16.1525656692241
18248,12.2817278880656
18249,0
18250,11.4704697210728
18251,0.514570663415233
18252,0
18253,7.90471884560643
18254,6.74759509958698
18255,3.1166122525583
18256,0
18257,5.02001259651061
18258,2.10585560403295
18259,10.5287203934359
18260,6.77757972053722
18261,10.18269399533
18262,2.32300200931994
18263,5.92138812684927
18264,0
18265,2.14780491022513
18266,0.312802269332569
18267,13.1644872020293
18268,0
18269,0
18270,6.7453632383891
18271,7.56208483062673
18272,2.2967700294848
18273,7.46360468427103
18274,0
18275,10.4592583073414
18276,4.25617346473543
18277,5.4825347909678
18278,0
18279,2.44033999634157
18280,4.52489424773302
18281,12.9635160895345
18282,3.93793871920484
18283,4.92024952314288
18284,0.36211695644513
18285,8.22766336266287
18286,2.37665653989497
18287,4.47619461623694
18288,8.19922257517047
18289,1.67361304715461
18290,6.43200217909887
18291,16.0976762808301
18292,3.03247912106485
18293,0
18294,0
18295,10.251050083555
18296,6.86927964089403
18297,0
18298,2.65353630762372
18299,5.60474277357572
18300,0
18301,5.98404807694418
18302,0
18303,0
18304,5.12521790507066
18305,7.52947351457133
18306,3.81292869192484
18307,4.74628040685324
18308,0.937195807782913
18309,0.48322264494876
18310,1.12869485698675
18311,0
18312,3.43862147842828
18313,0
18314,1.98599125141463
18315,4.99934412243154
18316,2.21304325511507
18317,3.01476725421697
18318,10.8334275032766
18319,0
18320,2.52682105330703
18321,0.640214684029505
18322,3.14825016875291
18323,2.09938896311462
18324,2.17013665267011
18325,0
18326,15.9223910213782
18327,0.070618621897859
18328,9.74470859663611
18329,13.771345296806
18330,9.33185657804381
18331,6.40471434961648
18332,0
18333,2.32751143519333
18334,7.67653044125959
18335,0
18336,1.82836126694846
18337,9.81894530908156
18338,3.02101343341566
18339,9.54840925034502
18340,12.8193576585197
18341,0
18342,0
18343,2.42992379177406
18344,8.33716377692298
18345,10.8351183359348
18346,0
18347,10.4572757314083
18348,6.94754868826229
18349,11.6950638319126
18350,6.81143734463378
18351,9.96358171106192
18352,0
18353,3.63759270963271
18354,8.66908252194301
18355,4.7380151282349
18356,0
18357,6.83939924454796
18358,3.00128829110711
18359,0.463485064461653
18360,10.0791358368704
18361,7.52447600356916
18362,6.95633425514844
18363,12.0469134852875
18364,3.95561816091282
18365,2.01078137152705
18366,0
18367,9.56485692611654
18368,0
18369,0
18370,0
18371,8.36927707586373
18372,0.259942159419588
18373,5.55856922372932
18374,0.355141090749621
18375,0
18376,3.73010755926785
18377,0
18378,5.16123427864079
18379,2.97546143874299
18380,1.81770814327713
18381,2.9033800266118
18382,13.4902532428383
18383,0.19012724168824
18384,0
18385,6.14740827836337
18386,13.5532022236592
18387,3.60088496842525
18388,0
18389,12.8007194116957
18390,5.16618172390795
18391,2.93572582188
18392,8.50733876121759
18393,2.53208686916137
18394,0.622509999356717
18395,8.26340091469102
18396,3.74598215991179
18397,0
18398,8.85927536958623
18399,0
18400,0.758732946516964
18401,9.10484688318622
18402,0.734688901253177
18403,0
18404,4.02223878213803
18405,11.5925036578008
18406,0
18407,8.44602763496292
18408,0
18409,1.71141071854816
18410,5.92295734040996
18411,0
18412,0
18413,6.72385053712855
18414,7.26008475943782
18415,0
18416,5.68248245996307
18417,0
18418,3.39379766870292
18419,0
18420,8.36776552204172
18421,2.9863464640802
18422,6.68918274207605
18423,14.1919054730863
18424,0
18425,0.431490299339081
18426,0
18427,0
18428,0
18429,9.35100751306048
18430,0
18431,0
18432,0
18433,0
18434,3.9707505252547
18435,3.01369164833968
18436,11.3635861850989
18437,0
18438,1.09401355726454
18439,1.11629647654371
18440,6.90464874994213
18441,4.59012845711919
18442,4.10018732473977
18443,1.39332616846446
18444,3.13607418768429
18445,0.939367986866316
18446,0.534298399730752
18447,4.04045655392743
18448,6.22859104751973
18449,3.60759858451723
18450,0
18451,6.45930362217234
18452,12.5642687574205
18453,0
18454,11.2774092822499
18455,6.27029016384867
18456,0.242501989437103
18457,0
18458,9.93864474342472
18459,0
18460,0
18461,5.65919154450778
18462,10.0000257968702
18463,0
18464,13.3382089800332
18465,0.963689410251392
18466,1.28181185613582
18467,0
18468,0
18469,3.63767420868504
18470,7.33938761984951
18471,0.447853354530119
18472,0
18473,1.70368380135122
18474,0
18475,12.8833534486765
18476,0
18477,0
18478,4.8831704634159
18479,4.42377143646486
18480,0
18481,9.70624733203476
18482,1.60382423707375
18483,12.9959618268077
18484,4.70690935648742
18485,0
18486,5.4636905737839
18487,0
18488,6.99529008837808
18489,16.7093718772148
18490,0
18491,6.45976538489871
18492,0
18493,0
18494,0
18495,10.0394627348962
18496,0.0339517197416244
18497,0
18498,8.68276386383628
18499,16.5468580010714
18500,3.21275676015227
18501,0
18502,2.0886572256721
18503,4.14435252794598
18504,10.7414096059665
18505,6.91019115309639
18506,5.63952382040342
18507,0
18508,7.42265988164891
18509,0
18510,7.18922647587386
18511,1.22385907114728
18512,0
18513,9.88951629405298
18514,0
18515,3.95713877568992
18516,0
18517,4.60033010719427
18518,4.60514720633988
18519,2.01834460385004
18520,7.94276295172636
18521,0
18522,4.77407459631531
18523,6.71110035901891
18524,11.1784061904289
18525,9.82052696330244
18526,6.4956024397316
18527,0
18528,3.7765712795663
18529,7.05587756281454
18530,2.62187407604853
18531,5.48791933274048
18532,6.65527855732848
18533,4.48805920338767
18534,5.47148674730486
18535,0.457960963677271
18536,0
18537,6.6643564819238
18538,1.89312897655228
18539,9.79064855810768
18540,5.02685860212544
18541,4.02864648855416
18542,0
18543,2.39937657162668
18544,1.31619420725034
18545,22.1899681356682
18546,0
18547,0
18548,0.0594346264636413
18549,7.87873681340641
18550,8.70529957425033
18551,6.70695369417169
18552,4.742146495583
18553,0
18554,14.1915450738211
18555,12.8056975261093
18556,10.5569825009645
18557,5.06757576625317
18558,4.89286143463548
18559,4.61438309010102
18560,7.47600390219726
18561,0
18562,11.4724122910272
18563,10.9872211663172
18564,14.8346161571163
18565,20.6845542146591
18566,5.30462181995302
18567,1.19122668708124
18568,2.2310462066214
18569,12.4183273696783
18570,9.9700909374511
18571,12.3663307399831
18572,5.77077649371137
18573,12.7713667176506
18574,14.3524893968213
18575,3.24078172503658
18576,5.84206841470498
18577,7.67773089459608
18578,15.8509980849836
18579,0
18580,5.92917627715484
18581,9.80921257865972
18582,4.88514905713065
18583,9.386662360006
18584,16.5274588233989
18585,2.72959087674797
18586,18.3981258220948
18587,7.67514805796799
18588,8.41182064059478
18589,0
18590,10.6745190382921
18591,7.20320974308196
18592,0
18593,5.27129513646741
18594,6.51510705839061
18595,10.6420210226217
18596,1.52088155669856
18597,8.12987669102654
18598,10.2509074719912
18599,13.9609610187761
18600,0
18601,0
18602,0
18603,13.778167347382
18604,6.80360256248023
18605,9.16706843822906
18606,5.03325557861575
18607,0.394645034875194
18608,13.0028749593601
18609,7.92709595059767
18610,2.52777219787793
18611,8.94376043436501
18612,18.4836510436115
18613,10.77298888981
18614,0
18615,0
18616,8.52019599975047
18617,1.88824272110177
18618,15.6088846471033
18619,7.56874695294798
18620,5.1062811172823
18621,11.1028135484913
18622,18.3563918701752
18623,1.49683471410968
18624,0
18625,4.89172637023339
18626,4.10349028806605
18627,0
18628,1.47478872770595
18629,3.66744322605085
18630,0
18631,0
18632,13.5053492258055
18633,20.111092413436
18634,17.4979385756833
18635,22.9892456919616
18636,19.6236891268671
18637,7.77351977702129
18638,15.50327431359
18639,5.2094447709733
18640,9.84982237385816
18641,14.1006304051022
18642,0
18643,5.83997714551844
18644,0.274560008853846
18645,13.704485554083
18646,9.16841732430601
18647,1.74099376931465
18648,11.7400921129493
18649,4.26490866822574
18650,14.0138146148018
18651,10.2416936920579
18652,8.54184227154431
18653,8.0168931140284
18654,13.5704353825902
18655,6.76843239879414
18656,13.2135407126008
18657,0
18658,1.13449266771974
18659,5.70285681342664
18660,9.06093716615726
18661,9.22116731180241
18662,13.9744474607827
18663,6.56023400778977
18664,2.08680558335046
18665,9.53999205641745
18666,14.5444534113731
18667,0
18668,7.25182676933886
18669,14.201874100089
18670,5.65942777373405
18671,1.61620676290916
18672,9.22292131650923
18673,10.55656943404
18674,9.30584651394877
18675,4.57995627466203
18676,3.4178054564145
18677,0
18678,5.19352099059684
18679,7.02598011603424
18680,6.25581544479515
18681,15.9524570950246
18682,0.913259308262524
18683,10.1388032723994
18684,2.69974298702287
18685,10.7304366446223
18686,4.59211407733015
18687,11.8767067525127
18688,10.2521503361881
18689,4.94812029287589
18690,5.42762371742942
18691,0
18692,14.3367519360747
18693,8.40293429104312
18694,8.43238148549996
18695,3.5910116526586
18696,22.3294496187341
18697,7.73437414191842
18698,12.2455567550218
18699,10.3665418722123
18700,0
18701,0
18702,3.94132217240163
18703,13.6740398480155
18704,7.63997744076573
18705,7.01480948957528
18706,4.26717980177416
18707,11.5176569702288
18708,0
18709,17.5393258483959
18710,8.03879389413011
18711,12.8998195920551
18712,0
18713,10.4084209294142
18714,1.15579724645722
18715,4.64159111930635
18716,1.75020130075409
18717,19.9605460306521
18718,2.9253993624564
18719,7.53753550171008
18720,0
18721,8.95585084719312
18722,0
18723,11.227794651812
18724,11.8180411489453
18725,1.64854019690075
18726,2.01931101999861
18727,2.66269290096816
18728,4.99662173540236
18729,5.0016507872021
18730,6.99587099309306
18731,0
18732,14.2533928989184
18733,8.62633604885197
18734,18.3429757723312
18735,3.31904825930449
18736,7.49997779858742
18737,3.19263769985528
18738,13.1208958639395
18739,5.00322999622652
18740,2.82930988782818
18741,9.80869308981379
18742,5.16414667215869
18743,10.2543469816435
18744,1.70618045049051
18745,11.3462126047925
18746,7.76830431785595
18747,9.18883908584487
18748,5.7086660622346
18749,5.91726877262132
18750,2.49098712275359
18751,0
18752,9.04231273164334
18753,0
18754,0
18755,3.97102693768749
18756,3.95744689022705
18757,6.87097686495548
18758,0
18759,8.7634946036076
18760,0
18761,2.79470541976247
18762,0.621224259718879
18763,2.20767693697079
18764,2.00443617384502
18765,1.52660844074513
18766,6.54751764094902
18767,0
18768,0
18769,12.2949347212354
18770,13.7680229748641
18771,6.88526918838901
18772,11.1530470440842
18773,0
18774,4.06176236641071
18775,0
18776,6.74437691533846
18777,11.5707117530309
18778,17.2049037578481
18779,5.1830265207956
18780,7.28104536024848
18781,19.7365705882382
18782,10.0920566737429
18783,12.2740482301597
18784,6.13593756254076
18785,9.60678718958649
18786,9.05162948516846
18787,10.2742495869889
18788,5.05873892772916
18789,0.479352324746034
18790,6.61727440137302
18791,4.88644214520357
18792,8.44162366659202
18793,17.0218164892999
18794,0
18795,7.24898219116009
18796,14.3768978709192
18797,16.9025832052459
18798,6.59429357444273
18799,7.07585440620476
18800,4.27810363805956
18801,7.3714889358506
18802,15.1302450278957
18803,10.9992393940062
18804,0
18805,0.886260081920928
18806,3.87428421602863
18807,3.3340810646644
18808,1.02531785525307
18809,15.7267719392213
18810,1.07386213058856
18811,18.2695886208362
18812,1.08358580812039
18813,15.9325672320528
18814,1.90904693569101
18815,10.8558563637494
18816,5.32836366500386
18817,10.5979529466626
18818,7.33536589349545
18819,12.9056720674202
18820,7.158776213804
18821,12.8266062686867
18822,4.58508889464122
18823,2.52337015540646
18824,2.39394952955083
18825,5.28427902662243
18826,6.26618409558497
18827,6.60744214768837
18828,1.10763692513871
18829,11.7916358626317
18830,8.19556005822843
18831,4.22358392048217
18832,0
18833,1.87799289927936
18834,3.08674628732254
18835,9.56169549353633
18836,11.2174080205747
18837,15.6188274125661
18838,6.1068945769656
18839,12.0273959297117
18840,22.6932082833508
18841,0
18842,4.57716125257544
18843,9.61519052054117
18844,5.30645998776637
18845,13.2147575086044
18846,11.9800851487409
18847,13.6058325483612
18848,4.79287606300054
18849,13.0600530861828
18850,0
18851,17.9147768782729
18852,10.8784121720491
18853,15.3246161689594
18854,10.8102474332795
18855,15.1746695268917
18856,10.8200789429967
18857,2.67135596175269
18858,10.3606672035572
18859,2.56771803774725
18860,12.5345434769354
18861,10.3409237175796
18862,18.3116082316211
18863,19.0890607453882
18864,6.81141098382686
18865,14.1492949740628
18866,11.6798051541844
18867,10.1829737915554
18868,8.64077628787348
18869,10.8041752996309
18870,5.41212544936888
18871,6.64218994495086
18872,9.40619296110859
18873,6.6703765273351
18874,2.23558845458477
18875,10.5442137505144
18876,9.1293916971548
18877,0
18878,13.9258370523485
18879,6.27732666955752
18880,0
18881,0
18882,7.12259856244855
18883,14.2870290205001
18884,8.07985855907758
18885,11.8498687761368
18886,13.2603693387928
18887,5.1716091682541
18888,1.08200433323639
18889,2.76295021458753
18890,14.7591644739161
18891,9.04342303997468
18892,0
18893,8.8605618651982
18894,11.9984853612901
18895,9.3337145465398
18896,14.2291722472802
18897,16.8530920465061
18898,2.43101610612703
18899,16.7593534058753
18900,0
18901,0
18902,8.61541994751049
18903,11.8428116488548
18904,10.8116795916261
18905,8.29375976350476
18906,10.3775298969751
18907,17.5827601049538
18908,4.68114007332231
18909,11.4601812116786
18910,7.3146803351496
18911,12.9280522382784
18912,1.16136284098736
18913,7.48935771944149
18914,9.94573506405245
18915,6.39123968320028
18916,0
18917,12.5906694364396
18918,2.70969777358949
18919,5.36797281803014
18920,21.1706148242846
18921,2.11926962998469
18922,4.35083554180707
18923,5.24995333780367
18924,22.2775021679015
18925,15.3190629167796
18926,9.95837196982933
18927,0
18928,0
18929,16.899258787543
18930,9.90102994476543
18931,13.7617613824304
18932,12.8020069397136
18933,9.75870372207964
18934,7.53336796162138
18935,10.886831112798
18936,4.70391658129962
18937,7.25369396013183
18938,10.9122936953204
18939,9.46622948395305
18940,13.582992660565
18941,5.39442288749242
18942,11.2259784994326
18943,10.6658939791443
18944,16.3259703296444
18945,2.22389899273305
18946,5.22278628511701
18947,0.985494297025733
18948,7.19677148572157
18949,14.1512494813855
18950,22.5880521133583
18951,3.42105070217542
18952,3.13598533727027
18953,7.85041998536505
18954,3.26498477407904
18955,4.75256466022385
18956,15.9541666823242
18957,4.54189746034099
18958,1.85679817807952
18959,5.56139266096968
18960,10.5653550873453
18961,18.8495576872124
18962,0
18963,9.86295109215656
18964,9.41409761335703
18965,0
18966,12.088513273549
18967,8.84038211420572
18968,7.30151416824166
18969,8.98499041474638
18970,4.49395231939069
18971,11.7190191347001
18972,15.9262565291149
18973,0
18974,5.86160818291288
18975,13.7910295925082
18976,5.33189953358322
18977,17.8592346502308
18978,8.93544863808056
18979,4.80858383330377
18980,16.3347926501372
18981,0.773271923847572
18982,0
18983,12.6122574505594
18984,11.579933835533
18985,17.4416133189834
18986,0.92111457467742
18987,7.12127349967777
18988,10.5709479478865
18989,14.6990100004929
18990,9.12500971687604
18991,20.0391636628418
18992,9.10471576285232
18993,8.97258907910892
18994,13.7489803817983
18995,3.70999708517806
18996,0
18997,12.5741535413115
18998,0
18999,3.85737406593779
19000,15.4131701999237
19001,13.0632167146975
19002,4.24721507025678
19003,3.77091134767166
19004,4.55655408563011
19005,10.33797793996
19006,0.369905644270717
19007,5.42902192009764
19008,17.499111177022
19009,12.6047292560554
19010,6.01932478322034
19011,13.935679242912
19012,9.97400720081646
19013,5.79872578608173
19014,6.94010600644785
19015,6.89090832417207
19016,13.9443677031054
19017,11.4914380122775
19018,9.74876263149236
19019,4.77317379756505
19020,9.88345769291239
19021,4.55021554359023
19022,16.5510888280854
19023,4.11880108315965
19024,3.22996765480389
19025,8.44103890795162
19026,5.6830169250603
19027,16.4330145720092
19028,5.94859904795443
19029,0
19030,0
19031,4.39907480193679
19032,16.4625250614915
19033,16.4918947843277
19034,20.336940487589
19035,31.057617956167
19036,14.7123208270198
19037,19.142478600912
19038,26.7916801912511
19039,21.0317144635697
19040,11.5597729180033
19041,10.6836139316081
19042,19.6368700302139
19043,17.1046132043829
19044,13.8463045275222
19045,0
19046,19.2636320311644
19047,15.4540570352176
19048,14.5381097648966
19049,15.3943721686016
19050,17.0869130722333
19051,9.25766461703695
19052,29.66679018237
19053,12.4110545008542
19054,14.6809615035351
19055,10.2232572548548
19056,4.611056022367
19057,18.3258710265125
19058,14.3716185906409
19059,13.3705800862908
19060,20.6740835898858
19061,13.4771027655864
19062,15.1282327185538
19063,22.3857877291221
19064,11.7494015286227
19065,26.6683571048148
19066,16.4216580797005
19067,26.3902194141881
19068,20.7544485981801
19069,10.2661963586025
19070,7.36054390366479
19071,10.3176714862273
19072,11.8823405652675
19073,13.5792262301711
19074,10.6869876381932
19075,13.2613574849986
19076,11.1747987859965
19077,21.3023445151646
19078,18.8416168518312
19079,11.0309857981447
19080,17.3014947949063
19081,9.22401174695232
19082,8.98119746427765
19083,6.41561601247796
19084,15.1494377794714
19085,11.8077755877593
19086,22.3981052741402
19087,8.23226948283473
19088,27.5090397512554
19089,15.7503044542108
19090,33.1502680215281
19091,18.5553212847815
19092,10.2742559197079
19093,12.7739574941338
19094,19.46121548062
19095,12.915268697096
19096,9.31806627746698
19097,12.3241788224428
19098,18.0588057675956
19099,18.1860339759046
19100,17.9541970497983
19101,16.2770622792108
19102,17.5988002448404
19103,15.0338241681342
19104,11.3848038917768
19105,6.77790772370607
19106,10.6470439244594
19107,6.0981288434013
19108,12.3309636025851
19109,20.1181091657881
19110,23.2556005035555
19111,5.87599287783872
19112,21.836741356506
19113,10.4668054870073
19114,9.39554040804319
19115,15.0107444756343
19116,18.4753655500407
19117,21.7261818365373
19118,16.7319568391803
19119,3.54898312957169
19120,11.2234829191905
19121,6.85011589192334
19122,1.99561320776856
19123,20.2845931460925
19124,17.0371858643104
19125,15.7916402841974
19126,16.3946156422323
19127,14.5371454314232
19128,12.4229630353624
19129,11.3179309461339
19130,8.63870896187303
19131,18.4686984036421
19132,9.66116570128842
19133,2.61633519889533
19134,18.8853029917083
19135,11.3695036465159
19136,17.8593650510737
19137,14.0929800501251
19138,12.6430557023026
19139,16.4564367198568
19140,8.07743297222915
19141,20.7199307594899
19142,34.4680107334639
19143,14.9855284201751
19144,25.6353176404742
19145,21.3238080728515
19146,26.1790487649653
19147,21.74250850692
19148,19.2114239083907
19149,14.7551869250079
19150,23.7195942098129
19151,9.80746774538896
19152,21.7455319695001
19153,23.7920470466675
19154,12.7695456250789
19155,6.7764614331655
19156,25.9305193761054
19157,13.6358064709844
19158,17.7872920862454
19159,17.5021825686283
19160,11.4305185750967
19161,8.77702701635229
19162,13.6430967766714
19163,4.71161883882351
19164,17.9231621130448
19165,18.4945078878082
19166,12.9108849606375
19167,23.4642113362053
19168,18.139294138114
19169,11.3782986363928
19170,19.82063276699
19171,17.950359574696
19172,13.0883193844016
19173,15.9267272831367
19174,4.50575296621173
19175,18.7296992584962
19176,14.4581806646027
19177,5.15934419256668
19178,16.7456357826039
19179,16.5648471025125
19180,26.1568330087009
19181,27.1485303579405
19182,17.5527132441228
19183,25.1618025208937
19184,8.22351950359619
19185,12.2880099979144
19186,6.53737427448807
19187,16.6922106043827
19188,21.8734983787676
19189,34.0340899603759
19190,15.6709027639464
19191,16.2503146963467
19192,25.3594919234439
19193,15.3865011377973
19194,20.8600342363925
19195,11.1870439506087
19196,2.77261031256827
19197,16.9364134879418
19198,17.1204715305421
19199,13.1809530003341
19200,11.7497705081238
19201,13.5713857427704
19202,6.95964432811784
19203,20.4193714833659
19204,21.895817581794
19205,8.25135210695093
19206,5.22095127989062
19207,20.6049847407534
19208,11.7358653236075
19209,16.4965066958356
19210,10.9515085989185
19211,7.79543054905291
19212,18.5716193142926
19213,19.2298556943495
19214,14.7381272974312
19215,13.5533511054911
19216,20.1372551420176
19217,13.3221913908931
19218,24.3130482083217
19219,13.7071406317642
19220,9.7740459352678
19221,3.47267205189276
19222,14.9461308639636
19223,13.9892112277498
19224,12.0840951761044
19225,10.1468945310613
19226,12.9310897856169
19227,6.15237468658486
19228,26.998330914579
19229,13.8489299191156
19230,0
19231,15.5134388764811
19232,24.1900908212429
19233,29.8172729120963
19234,14.5690090555216
19235,14.4605262680927
19236,12.3274099253784
19237,24.5817317250686
19238,11.8757437330437
19239,0.931844416963586
19240,32.9692343345991
19241,6.30868687075837
19242,21.087661257962
19243,16.6081516640899
19244,11.8957735471703
19245,4.12925157706952
19246,22.6625149349327
19247,24.820961385672
19248,15.6871105958051
19249,17.9752453097481
19250,17.7405214371375
19251,19.3159529259622
19252,16.9985382295767
19253,17.4510764175488
19254,16.948501423121
19255,14.7652257250945
19256,12.9736400452155
19257,19.7581995605813
19258,6.54236671028174
19259,8.08972591190846
19260,17.5783231108487
19261,14.0913535235342
19262,4.18567769435026
19263,10.1032680085633
19264,5.26864121364767
19265,12.6564196891503
19266,14.9336018549846
19267,31.1194475469521
19268,21.4094586574659
19269,15.0093296016273
19270,22.020078415896
19271,13.4933113463568
19272,23.7234255531495
19273,8.64543684791262
19274,18.4680865151456
19275,20.491599813329
19276,15.6540418606733
19277,0
19278,19.0616310483575
19279,24.0782162472344
19280,9.36910350597847
19281,26.5684897379272
19282,19.88967597208
19283,25.0968795286147
19284,14.2152715772338
19285,19.5260717275079
19286,9.99194454597824
19287,13.6683599411075
19288,10.3060267480882
19289,16.5635444630995
19290,10.024093298452
19291,29.2047611078105
19292,16.8525563856726
19293,11.4739218326236
19294,13.8337352033945
19295,12.4640086911159
19296,19.6703169590678
19297,12.6624061619195
19298,23.3966505183005
19299,13.5219671680002
19300,14.6922048774837
19301,6.49288409002
19302,15.9213867728975
19303,7.97648696285131
19304,20.2453854433299
19305,26.1724099556142
19306,10.2237447882041
19307,7.9998316131211
19308,8.85085174087424
19309,21.4820052552346
19310,3.22633487627988
19311,1.04282502641956
19312,21.8004171350849
19313,10.8948255388578
19314,18.7578336181136
19315,8.04804008225256
19316,21.4052107366781
19317,13.1281599904832
19318,4.11764341255412
19319,8.11586920797024
19320,8.20435391718386
19321,13.3078436877246
19322,11.8646754608898
19323,15.9516927847241
19324,19.4463388502856
19325,22.5755677468818
19326,25.2267062140129
19327,11.5882999629197
19328,18.3427976427773
19329,25.2897611722415
19330,31.0965179228454
19331,32.1686347328167
19332,26.8193489530058
19333,34.1610514974329
19334,32.5573491024466
19335,38.5442810830982
19336,24.3234845533195
19337,32.6985642457245
19338,30.563155760483
19339,25.7901080035823
19340,41.7168555815988
19341,32.3814347884515
19342,23.5613256016667
19343,35.5834177854275
19344,24.021149396998
19345,40.3699435155687
19346,36.0843086124644
19347,23.4548792710346
19348,33.4379720265577
19349,35.5026745985044
19350,27.6210688111169
19351,30.3626256136691
19352,30.1629140726039
19353,26.983888157736
19354,33.6394623513989
19355,32.6738422841347
19356,31.6554130489201
19357,32.7528262150623
19358,30.0926934183884
19359,23.25034323281
19360,29.9112933536792
19361,22.7061753586026
19362,22.2744522409733
19363,33.3646191340512
19364,31.6301768318996
19365,35.1910098061188
19366,30.6610325890661
19367,25.1496021088196
19368,26.597855343151
19369,28.7204568517851
19370,33.8059333302229
19371,26.9410337440824
19372,24.7710453508395
19373,39.9761042379177
19374,39.4401331848588
